game_dates,pitcher_hm,pitcher_aw,hitman_hm_1,hitman_hm_2,hitman_hm_3,hitman_hm_4,hitman_hm_5,hitman_hm_6,hitman_hm_7,hitman_hm_8,hitman_hm_9,hitman_aw_1,hitman_aw_2,hitman_aw_3,hitman_aw_4,hitman_aw_5,hitman_aw_6,hitman_aw_7,hitman_aw_8,hitman_aw_9,winner,gameId,homeTeamCode,awayTeamCode,hm_R,hm_h,hm_e,hm_b,aw_R,aw_h,aw_e,aw_b
20180424,67143,65320,78135,79109,72133,76290,79192,64153,78217,71842,63123,67341,61353,64300,67394,76746,77564,73342,67304,79365,HOME,20180424WOLG02018,LG,WO,8,10,2,6,2,7,1,7
20180425,66643,68748,78603,67650,70410,72443,78629,73606,99606,62864,76849,74163,62700,76753,68730,71752,75808,62797,79705,64717,AWAY,20180425HHHT02018,HT,HH,2,7,1,0,3,6,1,2
20180425,65331,68526,64006,67025,74339,74215,73113,76313,78548,78753,60558,78513,72546,77532,71564,76249,76509,68525,62556,67539,AWAY,20180425LTKT02018,KT,LT,4,12,1,4,5,16,0,2
20180425,61365,68953,62415,79402,75566,67450,61404,74540,62409,64266,64610,62907,73339,62947,67935,74465,78813,62931,62934,76720,AWAY,20180425NCSS02018,SS,NC,2,9,0,1,9,13,0,6
20180425,68815,65543,63704,62895,75847,67872,66838,76158,76812,73209,76802,62234,61208,79215,78224,76232,76267,74206,65269,77248,HOME,20180425OBSK02018,SK,OB,7,12,1,6,6,12,2,2
20180425,76455,67313,78135,79109,72133,76290,79192,61102,78217,64153,63123,67341,61353,64300,67394,79334,77564,73342,67304,62332,HOME,20180425WOLG02018,LG,WO,2,9,0,1,1,6,1,3
20180426,64001,67588,64006,68050,74339,73113,76313,67025,60558,77654,70553,76509,72546,77532,71564,77463,76249,68525,62556,67539,HOME,20180426LTKT02018,KT,LT,5,7,0,5,2,4,1,2
20180426,62698,62937,78135,79109,72133,76290,79192,64153,78217,71842,63123,67341,73342,61353,67394,64300,77564,79334,79365,67304,HOME,20180426WOLG02018,LG,WO,11,17,1,7,1,3,0,7
20180426,65856,74513,63704,62895,75847,67872,66838,76158,76812,73209,76802,61208,66209,79215,78224,76232,76267,74206,75334,77248,HOME,20180426OBSK02018,SK,OB,5,8,0,8,4,10,0,3
20180426,74454,60339,62415,79402,75566,67450,61404,79465,62409,72456,65412,62907,73339,62947,71552,74465,78813,62931,62934,76720,AWAY,20180426NCSS02018,SS,NC,2,8,1,4,5,9,0,2
20180426,77637,68742,78603,67650,70410,72443,78629,99606,60605,62864,76849,74163,75808,76753,68730,71752,62700,62797,79705,64717,AWAY,20180426HHHT02018,HT,HH,1,10,1,3,3,7,1,3
20180427,73211,70425,77532,72546,76100,71564,76249,76509,68525,62556,67539,74163,62700,76753,68730,71752,73136,75808,62797,78288,HOME,20180427HHLT02018,LT,HH,5,9,0,4,3,12,1,0
20180427,75258,61666,64006,68050,74339,74215,76313,67025,73113,60558,78548,78603,67650,70410,72443,78629,99606,60605,78643,76849,AWAY,20180427HTKT02018,KT,HT,3,6,0,3,8,15,0,4
20180427,60263,68240,62907,73339,62947,67935,74465,78813,62931,62934,76720,62234,76267,79215,78224,75334,74206,77248,63257,62244,AWAY,20180427OBNC02018,NC,OB,2,6,1,4,6,9,0,4
20180427,62363,77829,67341,73342,64300,67394,77564,79334,64346,79365,79300,63704,62895,75847,67872,66838,61869,76812,76802,67893,AWAY,20180427SKWO02018,WO,SK,3,10,0,2,8,10,0,3
20180427,61101,68435,78135,79109,72133,76290,79192,61102,78217,64153,63123,62415,79402,75566,67450,61404,72456,62409,64610,65412,HOME,20180427SSLG02018,LG,SS,9,15,1,2,2,7,0,5
20180428,65060,67645,64006,73113,74339,74215,76313,60558,67025,78548,78753,78603,67650,70410,72443,99606,73606,78467,62864,76849,HOME,20180428HTKT02018,KT,HT,9,13,1,3,2,10,0,1
20180428,65742,60841,67341,64346,73342,64300,61353,77564,62356,67304,79365,63704,62895,75847,67872,66838,76158,76812,62884,73209,AWAY,20180428SKWO02018,WO,SK,4,8,3,1,6,11,3,2
20180428,65546,66741,77532,78566,76100,71564,77463,76509,67598,62556,67539,74163,75808,76753,68730,71752,62700,78756,78288,62797,AWAY,20180428HHLT02018,LT,HH,2,9,0,2,4,6,2,5
20180428,66145,68400,78135,79109,72133,76290,79192,61102,78217,64153,63123,62415,79402,75566,67450,61404,74540,72456,79465,64610,HOME,20180428SSLG02018,LG,SS,6,9,1,6,4,8,1,8
20180428,68948,79229,62907,62934,62947,67935,74465,78813,73339,73306,76720,62234,79240,79215,78224,76232,74206,65269,62244,61208,HOME,20180428OBNC02018,NC,OB,5,10,1,1,1,7,0,2
20180429,66960,66291,66968,62934,68904,62947,78813,74465,62931,73306,76720,76267,79240,79215,78224,76232,75334,74206,77248,63257,AWAY,20180429OBNC02018,NC,OB,1,6,2,3,7,12,0,2
20180429,68135,76355,78135,79109,72133,76290,79192,61102,64153,63905,63123,62415,79402,75566,67450,74540,61404,72456,62409,64610,AWAY,20180429SSLG02018,LG,SS,7,15,1,2,8,18,1,0
20180429,67828,62869,67341,64346,73342,64300,67394,79334,62356,67304,79365,63704,73209,75847,67872,66838,75151,76802,67893,71184,HOME,20180429SKWO02018,WO,SK,8,17,2,3,5,10,1,7
20180429,62528,68701,78513,67598,77532,71564,76100,76249,60523,62556,67539,74163,75808,71752,68730,73136,62797,78288,78756,62700,HOME,20180429HHLT02018,LT,HH,4,7,1,5,3,12,1,4
20180429,61240,62754,68050,73113,74339,76313,67025,60558,70553,78548,64006,67650,76849,70410,72443,78629,73606,62893,62864,78603,HOME,20180429HTKT02018,KT,HT,5,9,0,0,3,7,1,4
20180501,68526,66643,78513,77532,76100,71564,76249,60523,67598,62556,67539,67650,78629,70410,72443,79608,99606,70756,62864,78603,HOME,20180501HTLT02018,LT,HT,4,13,1,3,0,7,0,3
20180501,65543,65331,76267,79240,79215,78224,76232,74206,65269,77248,61208,64006,73113,74339,76313,67025,60558,68050,78548,70553,HOME,20180501KTOB02018,OB,KT,4,9,1,2,2,7,0,1
20180501,68748,76455,74163,62797,76753,68730,71752,75808,73136,78756,64717,78135,79109,72133,76290,79192,61102,78217,64153,63123,HOME,20180501LGHH02018,HH,LG,6,11,2,4,5,9,1,3
20180501,61365,68815,62415,79402,75566,67450,74540,61404,72456,64266,62409,63704,62895,75847,67872,61869,66838,76812,73209,62884,AWAY,20180501SKSS02018,SS,SK,3,8,0,0,12,17,0,5
20180501,68953,67313,60566,62934,62947,67935,78813,74465,62931,73339,76720,67341,64346,73342,64300,61353,79334,62356,67304,62332,AWAY,20180501WONC02018,NC,WO,4,9,0,10,13,17,1,3
20180502,74454,65856,62415,79402,75566,67450,61404,74540,66462,72456,62409,63704,62895,75847,67872,61869,66838,76812,73209,76802,AWAY,20180502SKSS02018,SS,SK,4,11,0,7,7,14,0,4
20180502,60559,77637,67598,77532,78513,71564,76249,60523,68525,62556,67539,76849,67650,70410,72443,78629,79608,70756,62864,78603,AWAY,20180502HTLT02018,LT,HT,6,12,6,3,12,17,1,8
20180502,68742,62698,74163,62797,76753,68730,71752,73136,62700,78756,78288,78135,79109,72133,76290,79192,64153,63905,71842,65136,HOME,20180502LGHH02018,HH,LG,4,9,0,2,3,7,1,0
20180502,60339,62937,60566,62934,62947,67935,62025,78813,62931,73339,76720,67341,64346,73342,64300,61353,79334,62356,67304,79365,HOME,20180502WONC02018,NC,WO,13,17,0,3,8,14,2,4
20180503,60263,62363,60566,62934,62947,67935,78813,74465,62931,73339,67944,67341,64346,73342,64300,61353,79334,62356,67304,79365,AWAY,20180503WONC02018,NC,WO,9,13,0,6,13,14,0,6
20180503,68435,79847,79465,79402,75566,67450,61404,74540,72456,61197,62409,63704,62895,75847,67872,76812,61869,66838,73209,76802,HOME,20180503SKSS02018,SS,SK,8,9,0,7,4,5,1,0
20180503,70425,61101,74163,62797,76753,68730,71752,73136,62700,78756,78288,74823,79109,72133,76290,79192,61102,78217,64153,65136,HOME,20180503LGHH02018,HH,LG,7,11,0,3,3,10,1,2
20180503,68240,75258,61208,79240,79215,78224,76232,65269,75334,77248,62234,64006,73113,74339,76313,67025,60558,68050,60343,70553,AWAY,20180503KTOB02018,OB,KT,2,12,0,3,3,8,0,10
20180503,65546,61666,78513,77532,76100,71564,76249,67598,72546,62556,61591,78603,67650,70410,70756,79608,99606,78643,76368,76849,HOME,20180503HTLT02018,LT,HT,5,10,1,5,4,9,3,2
20180504,66145,79229,78135,79109,72133,76290,79192,61102,64153,61114,65136,76267,63257,79215,78224,76232,75334,77248,79240,62234,AWAY,20180504OBLG02018,LG,OB,8,12,0,3,11,14,0,3
20180504,68400,66741,62415,79402,75566,67450,61404,74540,71432,64610,62409,74163,62797,76753,68730,71752,73136,75808,62700,78288,AWAY,20180504HHSS02018,SS,HH,6,11,1,3,9,13,1,6
20180504,60841,73211,63704,62895,75847,67872,76812,61869,75151,76802,67893,76249,77532,76100,71564,77463,67598,72546,62556,67539,HOME,20180504LTSK02018,SK,LT,5,10,0,4,4,9,2,3
20180504,67645,66960,67650,78603,79608,72443,70410,78629,70756,62864,76849,60566,62934,62947,67935,78813,74465,62931,73339,76720,AWAY,20180504NCHT02018,HT,NC,5,11,0,2,6,14,1,4
20180504,65060,65742,68050,67025,74339,76313,74215,60343,99810,64006,70553,67341,64346,73342,64300,62356,79334,65357,67304,79365,AWAY,20180504WOKT02018,KT,WO,1,9,0,2,11,15,0,2
20180505,62869,62528,61869,62895,75847,67872,76812,66838,76158,76802,73209,78513,72546,77532,71564,76100,76249,67598,62556,67539,AWAY,20180505LTSK02018,SK,LT,1,5,0,2,8,8,0,7
20180505,62754,60339,67650,78603,79608,72443,70410,78629,70756,62864,76849,66968,62934,62931,62947,78813,74465,71552,66965,76720,HOME,20180505NCHT02018,HT,NC,12,18,0,3,4,8,1,5
20180505,61240,65320,68050,73113,74339,76313,60343,67025,74215,78548,64006,67341,64346,73342,64300,62356,79334,65357,67304,79365,AWAY,20180505WOKT02018,KT,WO,1,8,2,3,10,15,0,1
20180505,68135,74513,78135,79109,72133,76290,79192,61102,64153,61114,65136,63257,61208,76267,78224,76232,77248,75334,79240,62234,AWAY,20180505OBLG02018,LG,OB,0,5,0,4,3,11,0,2
20180505,76355,65764,62415,79402,75566,67450,61404,74540,71432,72456,66462,61554,62797,76753,68730,71752,73136,62700,78756,78288,HOME,20180505HHSS02018,SS,HH,8,10,0,5,3,9,0,1
20180506,66643,68953,67650,78603,79608,72443,70410,78629,70756,62864,76849,66968,62934,62947,67935,74465,78813,62931,60566,76720,HOME,20180506NCHT02018,HT,NC,11,19,0,5,3,6,0,3
20180506,76455,65543,78135,79109,72133,76290,79192,61102,78217,64153,65136,61208,79240,76267,78224,76232,74206,75334,77248,63257,AWAY,20180506OBLG02018,LG,OB,5,7,1,3,13,20,0,3
20180508,66920,65856,73339,62934,62947,67935,74465,71552,73213,73306,76720,63704,73209,75847,67872,76812,66838,76158,76802,75151,HOME,20180508SKNC02018,NC,SK,9,9,0,5,0,6,0,0
20180508,64001,74454,68050,67025,74339,76313,74215,73113,60558,78548,64006,62415,79402,75566,67450,61404,62404,74540,71432,64610,AWAY,20180508SSKT02018,KT,SS,4,7,1,7,9,14,0,6
20180508,77637,68260,67650,78603,79608,72443,70410,78629,70756,62864,76849,61208,79240,76267,78224,76232,74206,75334,77248,66209,HOME,20180508OBHT02018,HT,OB,10,13,0,5,0,6,0,2
20180508,62698,68526,78135,79109,72133,76290,79192,79113,79150,71842,79198,78513,76509,77532,71564,76100,72546,67598,62556,67539,AWAY,20180508LTLG02018,LG,LT,2,7,2,2,4,11,0,0
20180508,67313,68748,67341,64346,73342,64300,62356,79334,65357,67304,62332,74163,62797,76753,68730,71752,73136,62700,64717,78756,AWAY,20180508HHWO02018,WO,HH,9,15,2,6,10,15,1,1
20180509,62937,68742,67341,62356,73342,64300,67394,79334,65357,79300,79365,74163,62797,76753,68730,71752,73136,62700,78288,68743,AWAY,20180509HHWO02018,WO,HH,1,8,0,3,4,7,0,3
20180509,61101,67588,78135,79109,72133,76290,79192,61102,78217,64153,79150,78513,76509,77532,71564,76249,72546,67598,62556,67539,HOME,20180509LTLG02018,LG,LT,3,5,0,1,2,11,0,0
20180509,61666,68240,67650,78603,79608,72443,70410,78629,70756,62864,76849,66209,63257,76267,78224,76232,75334,74206,77248,79240,AWAY,20180509OBHT02018,HT,OB,7,8,1,8,13,16,0,5
20180509,60263,79847,73339,62934,62947,67935,78813,74465,73213,73306,76720,63704,62895,67872,76812,61869,75151,62884,76802,73209,AWAY,20180509SKNC02018,NC,SK,5,7,0,3,6,10,2,3
20180509,75258,68435,64006,67025,74339,76313,73113,60343,60558,78361,70553,62415,79402,75566,74540,61404,62404,71432,72456,66462,AWAY,20180509SSKT02018,KT,SS,4,13,0,4,5,17,1,2
20180510,65742,66741,67341,64346,73342,64300,67394,62356,65357,67304,79365,74163,62797,76753,68730,71752,73136,62700,78288,68743,AWAY,20180510HHWO02018,WO,HH,1,9,3,1,3,10,0,3
20180510,66145,65546,78135,79109,72133,76290,79192,61102,64153,79150,79113,78513,72546,77532,71564,77463,76509,62556,67598,61591,AWAY,20180510LTLG02018,LG,LT,2,8,0,2,7,7,1,5
20180510,67645,66291,67650,78603,79608,72443,70410,78629,70756,62864,76849,76267,79240,79215,78224,76232,75334,74206,77248,61208,HOME,20180510OBHT02018,HT,OB,6,13,0,4,5,17,0,5
20180510,66960,60841,62934,62931,62947,67935,78813,74465,62025,73213,76720,63704,62895,75847,67872,76812,61869,75151,76802,67893,AWAY,20180510SKNC02018,NC,SK,2,5,0,1,6,11,1,5
20180510,65060,68400,76313,73113,67025,74339,74215,68050,78548,70553,78361,62415,79402,62404,67450,75566,74540,71432,61404,64610,HOME,20180510SSKT02018,KT,SS,5,10,0,7,4,11,2,2
20180511,74513,62363,76267,66209,79215,78224,75334,77248,74206,62244,61208,67341,64346,73342,64300,79334,62356,67394,67304,79365,AWAY,20180511WOOB02018,OB,WO,5,10,2,5,10,11,1,3
20180511,70425,65933,74163,61554,76753,68730,71752,79705,62700,78288,78756,73339,62934,62947,67935,78813,74465,73213,73306,76720,AWAY,20180511NCHH02018,HH,NC,2,9,0,3,4,7,1,4
20180511,62869,68135,63704,61869,75847,67872,62895,66838,76802,73209,71184,78135,79109,72133,76290,79192,61102,61186,64153,79150,AWAY,20180511LGSK02018,SK,LG,9,16,1,1,14,17,1,3
20180511,76355,62754,62415,61404,62404,67450,75566,71432,66462,64610,79456,67650,78603,79608,72443,99606,78629,70756,78643,76849,HOME,20180511HTSS02018,SS,HT,8,13,0,2,3,7,2,3
20180511,73211,61240,78513,72546,77532,71564,77463,76509,62556,67598,67539,64006,68050,67025,74339,74215,76313,73113,78548,78361,HOME,20180511KTLT02018,LT,KT,6,10,1,2,2,6,1,2
20180513,61365,66643,62415,79402,62404,67450,61404,71432,72456,64610,79456,67650,78603,79608,72443,99606,73606,70756,62864,76849,AWAY,20180513HTSS02018,SS,HT,7,11,0,5,8,11,2,5
20180513,62528,64001,78513,72546,77532,76100,77463,76509,62556,67598,67539,64006,78361,67025,74215,74339,76313,73113,78548,99810,HOME,20180513KTLT02018,LT,KT,3,11,0,1,1,4,0,4
20180513,77829,62698,63704,62895,75847,67872,76812,61869,66838,76802,73209,78135,79109,72133,76290,79192,64153,61186,71842,79150,HOME,20180513LGSK02018,SK,LG,10,15,0,6,0,5,0,1
20180513,68748,68953,74163,62797,76753,68730,71752,73136,62700,64717,68743,62907,62934,62947,67935,71552,62931,73339,73213,76720,HOME,20180513NCHH02018,HH,NC,4,11,0,0,0,5,2,0
20180513,65543,65320,76267,61208,79215,78224,76232,75334,77248,79240,74206,67341,64346,65357,64300,79334,62356,67394,67304,79365,AWAY,20180513WOOB02018,OB,WO,1,5,0,2,2,6,0,5
20180515,60263,68526,62907,62934,62947,67935,78813,62016,62931,73213,62537,78513,72546,77532,71564,77463,76509,62556,67598,67539,AWAY,20180515LTNC02018,NC,LT,3,11,1,2,5,10,1,4
20180515,67313,77637,62356,64346,73342,67394,79334,61366,65357,67304,62332,67650,76849,79608,72443,70410,78629,70756,62864,62908,AWAY,20180515HTWO02018,WO,HT,1,7,0,3,2,4,0,4
20180515,68742,75258,74163,62797,76753,68730,71752,73136,62700,78288,78756,64006,64560,73113,74215,74339,76313,60343,67025,70553,AWAY,20180515KTHH02018,HH,KT,0,8,0,3,3,8,0,2
20180515,68435,76455,79402,61404,62404,67450,75566,74540,71432,72456,62415,78135,79109,72133,76290,79192,61102,61186,64153,79150,HOME,20180515LGSS02018,SS,LG,4,9,1,2,2,13,0,4
20180515,68240,65856,77248,79240,79215,78224,76232,76267,75334,74206,61208,63704,62895,75847,67872,76812,75151,66838,76802,73209,HOME,20180515SKOB02018,OB,SK,6,12,0,3,4,7,0,7
20180516,74454,61101,62415,79402,62404,67450,75566,61404,71432,74540,72456,78135,79109,72133,76290,79192,64153,61186,61102,79150,AWAY,20180516LGSS02018,SS,LG,7,11,2,6,8,16,1,2
20180516,66291,68815,77248,79240,79215,78224,76232,76267,75334,74206,63257,63704,62895,75847,67872,76812,61869,75151,76802,73209,HOME,20180516SKOB02018,OB,SK,5,8,0,0,3,6,1,4
20180516,66741,65060,74163,62797,71752,68730,73136,62700,66704,78288,68743,64006,67025,73113,74215,74339,76313,99810,78548,68050,HOME,20180516KTHH02018,HH,KT,5,4,1,4,4,9,1,7
20180516,62937,61666,62356,64346,73342,67394,79334,77564,65357,67304,79365,78603,76849,79608,72443,70410,78629,70756,78467,62864,HOME,20180516HTWO02018,WO,HT,8,9,0,7,7,13,0,3
20180517,65742,67645,62356,64346,73342,67394,79334,77564,79300,67304,79365,78603,76849,79608,72443,70410,78629,70756,62864,78467,HOME,20180517HTWO02018,WO,HT,8,12,0,0,2,6,0,2
20180517,65764,61240,74163,62700,76753,68730,71752,73136,74729,78288,68743,63450,67025,73113,74215,74339,76313,99810,78548,60558,HOME,20180517KTHH02018,HH,KT,5,10,0,1,3,11,2,1
20180517,77446,68135,62415,61404,62404,67450,75566,71432,74540,66462,72456,78135,79109,72133,76290,79192,64153,61186,61102,79150,AWAY,20180517LGSS02018,SS,LG,5,5,0,4,8,16,0,2
20180517,65933,65546,62907,62934,62947,67935,71552,78813,62016,73213,62537,78513,64504,77532,71564,62556,60523,67598,76509,61591,AWAY,20180517LTNC02018,NC,LT,0,6,1,8,7,11,0,4
20180518,66145,70425,78135,79109,72133,76290,79192,64153,61186,61102,79150,74163,62797,76753,68730,71752,73136,62700,78288,68743,AWAY,20180518HHLG02018,LG,HH,3,9,1,3,4,10,1,3
20180518,66047,68948,63450,67025,73113,74215,74339,76313,60343,60558,64560,62907,62934,62947,67935,78813,71552,62016,73213,62537,AWAY,20180518NCKT02018,KT,NC,1,4,1,8,6,11,1,5
20180518,73211,77211,78513,64504,77532,71564,77463,76100,67598,62556,67539,77248,79240,79215,78224,76232,76267,75334,74206,63257,AWAY,20180518OBLT02018,LT,OB,1,5,0,1,7,10,0,6
20180518,62754,60841,76849,62893,79608,72443,70410,99606,70756,62864,78603,63704,76869,75847,67872,76812,62895,75151,76802,73209,HOME,20180518SKHT02018,HT,SK,5,10,0,3,1,5,0,4
20180518,62363,68400,62356,64346,73342,67394,79334,77564,65357,67304,79365,62415,61404,62404,67450,75566,71432,74540,64610,66462,AWAY,20180518SSWO02018,WO,SS,0,3,1,3,5,13,0,3
20180519,66643,77829,76849,62893,79608,78629,70410,74605,62908,78643,76368,63704,61869,75847,67872,76812,62895,66838,76802,73209,HOME,20180519SKHT02018,HT,SK,2,6,0,2,1,4,1,0
20180519,65320,68419,62356,64346,73342,67394,79334,77564,65357,67304,79365,62415,61404,62404,67450,75566,71432,74540,64610,66462,HOME,20180519SSWO02018,WO,SS,6,15,0,1,3,10,1,6
20180519,62528,74513,78513,72546,77532,71564,77463,60523,67598,62556,67539,77248,79240,79215,78224,76232,76267,75334,74206,63257,HOME,20180519OBLT02018,LT,OB,15,14,1,9,2,7,1,4
20180519,64001,66920,63450,67025,76313,74215,74339,73113,68050,78548,64006,62907,62931,62947,67935,62025,78813,62016,73213,62537,HOME,20180519NCKT02018,KT,NC,3,8,0,2,2,10,0,2
20180519,62698,68748,78135,79109,72133,76290,79192,64153,61186,71842,79150,74163,75808,76753,68730,71752,73136,62700,74729,64717,AWAY,20180519HHLG02018,LG,HH,1,6,0,5,2,6,1,2
20180520,76455,68742,78135,79109,72133,76290,79192,64153,61186,61102,79150,74163,75808,76753,71752,73136,74729,62700,61554,64717,HOME,20180520HHLG02018,LG,HH,6,12,0,3,2,7,1,5
20180520,75258,60263,68050,67025,99810,76313,73113,74215,78361,78548,64006,62016,62934,62907,62947,78813,67935,62931,73213,62537,HOME,20180520NCKT02018,KT,NC,18,25,1,1,3,11,1,0
20180520,67588,65543,78513,72546,77532,71564,77463,60523,67598,62556,67539,79215,79240,76267,78224,76232,77248,74206,75334,68244,AWAY,20180520OBLT02018,LT,OB,6,10,2,6,7,10,0,7
20180520,77637,65856,76849,62893,79608,72443,70756,78603,99606,62864,76368,63704,76869,75847,67872,75151,66838,73209,76802,71184,HOME,20180520SKHT02018,HT,SK,8,13,1,5,3,7,0,2
20180520,67313,68435,62356,67304,64346,75125,67394,77564,65357,62353,62332,62415,61404,75566,67450,74540,71432,72456,64610,66462,AWAY,20180520SSWO02018,WO,SS,3,12,0,7,4,10,0,2
20180522,61666,65060,76849,62893,70410,72443,70756,61743,99606,62864,78603,68050,67025,99810,76313,73113,74339,60558,78548,64006,HOME,20180522KTHT02018,HT,KT,8,14,1,4,5,4,0,5
20180522,74454,68526,62415,61404,75566,67450,74540,72456,79465,64610,64407,78513,72546,77532,71564,76100,60523,62556,67598,67539,HOME,20180522LTSS02018,SS,LT,10,12,0,5,4,11,5,2
20180522,61101,65933,78135,79109,72133,76290,79192,64153,61186,61102,79150,66968,62931,62907,62947,74465,67935,62025,62934,62537,HOME,20180522NCLG02018,LG,NC,6,15,0,0,1,7,0,5
20180522,66741,68240,74163,75808,76753,68730,71752,73136,62700,74729,78288,79215,63257,76267,78224,76232,77248,75334,68244,74206,HOME,20180522OBHH02018,HH,OB,8,11,0,7,7,12,2,5
20180522,68815,62937,63704,76869,75847,67872,62895,73209,61869,76802,71184,62356,64346,73342,67394,79334,77564,65357,67304,79365,AWAY,20180522WOSK02018,SK,WO,4,6,2,4,10,15,0,5
20180523,67645,61240,76849,62893,79608,72443,70410,78629,70756,62864,78603,68050,67025,73113,76313,74215,74339,60558,78548,70553,AWAY,20180523KTHT02018,HT,KT,8,17,1,5,9,10,1,3
20180523,76355,65546,62415,61404,75566,67450,74540,71432,72456,64610,64407,78513,72546,77532,71564,76100,60523,62556,67598,61591,HOME,20180523LTSS02018,SS,LT,6,11,1,4,4,8,0,7
20180523,68135,66960,78135,79109,72133,76290,79192,64153,61186,61102,79150,62907,62931,62947,67935,74465,62025,62016,62537,66968,HOME,20180523NCLG02018,LG,NC,12,15,0,6,2,5,2,3
20180523,60841,65742,63704,62895,75847,67872,75151,66838,73209,76802,71184,62356,64346,73342,67394,79334,77564,65357,67304,62332,HOME,20180523WOSK02018,SK,WO,13,16,1,5,2,7,1,4
20180523,65764,66291,74163,75808,76753,68730,71752,73136,62700,74729,78288,76267,79240,79215,78224,76232,77248,74206,63257,68244,HOME,20180523OBHH02018,HH,OB,5,9,0,7,3,6,2,3
20180524,62754,64001,76849,62893,79608,72443,70410,78629,70756,62864,78603,68050,67025,99810,76313,73113,74215,60558,78548,70553,AWAY,20180524KTHT02018,HT,KT,1,7,6,2,13,19,0,3
20180524,70425,77211,74163,75808,76753,68730,71752,73136,62700,74729,78288,76267,79240,79215,78224,76232,77248,75334,68244,62234,AWAY,20180524OBHH02018,HH,OB,1,9,0,3,7,12,3,0
20180524,68400,73211,62415,62404,75566,67450,74540,61404,71432,72456,66462,78513,77532,76100,71564,77463,62556,72546,61204,67539,HOME,20180524LTSS02018,SS,LT,9,14,0,4,2,10,0,1
20180524,62869,62363,63704,62895,75847,67872,61869,73209,76802,71184,76869,62356,64346,73342,75125,67394,77564,65357,67304,62332,HOME,20180524WOSK02018,SK,WO,3,9,0,6,1,7,2,0
20180524,62698,68948,78135,79109,72133,76290,79192,64153,61186,71842,79150,62907,62931,62947,67935,74465,63963,62016,73213,62537,HOME,20180524NCLG02018,LG,NC,4,8,0,3,0,4,0,1
20180525,77829,68748,63704,62895,75847,67872,66838,61869,76802,67893,71184,74163,75808,76753,68730,71752,73136,74729,64717,62700,HOME,20180525HHSK02018,SK,HH,5,9,0,3,1,3,0,1
20180525,79229,77446,76267,79240,79215,78224,76232,74206,77248,79290,68244,62415,62404,75566,67450,74540,61404,71432,72456,66462,AWAY,20180525SSOB02018,OB,SS,1,5,0,2,6,10,0,4
20180525,60764,66145,68050,67025,99810,76313,74215,60343,60558,63450,64006,78135,79109,72133,76290,79192,64153,61186,61102,79150,HOME,20180525LGKT02018,KT,LG,13,14,0,2,7,12,0,2
20180525,65320,62528,62356,64346,67394,75125,79334,77564,65357,67304,66354,78513,66508,77532,71564,77463,62556,61204,67598,67539,HOME,20180525LTWO02018,WO,LT,13,15,1,7,2,7,0,2
20180525,66920,66643,62907,62931,62947,67935,62025,63963,62921,73213,62537,76849,78603,79608,72443,70410,99606,70756,63722,62893,AWAY,20180525HTNC02018,NC,HT,2,12,0,1,14,14,0,7
20180526,65856,68742,63704,62895,75847,67872,66838,75151,76802,73209,71184,75808,68743,76753,68730,71752,73136,74729,78288,64724,HOME,20180526HHSK02018,SK,HH,7,14,0,5,2,7,1,2
20180526,60263,77637,60566,63963,62947,67935,74465,62921,62931,73213,64944,76849,62893,79608,72443,70410,99606,70756,62864,78603,HOME,20180526HTNC02018,NC,HT,5,11,0,4,0,7,0,1
20180526,75258,76455,68050,67025,73113,76313,74215,60558,64560,78548,64006,78135,79109,72133,76290,79192,64153,61186,71842,79150,AWAY,20180526LGKT02018,KT,LG,0,3,0,2,5,9,0,5
20180526,67313,67588,62356,64346,73342,67394,65399,77564,65357,67304,62332,78513,61204,77532,71564,76100,77463,62556,67598,67539,HOME,20180526LTWO02018,WO,LT,3,10,0,2,2,7,1,3
20180526,65543,68435,76267,79240,79215,78224,76232,77248,74206,79290,68244,62415,62404,75566,67450,74540,61404,71432,72456,66462,HOME,20180526SSOB02018,OB,SS,6,10,0,6,1,7,2,0
