code,year,date,result,startup,ip,run,er,bf,ab,hit,second,third,homerun,bb,ibb,hbp,k,pit,whip,avg,obp,ops,era,avli,re24,wpa,gsc,decision,itv,filter
60768,2023,04-01,L 2:3,0,1.1,0,0,6,6,1,1,0,0,0,0,0,0,22,0.75,0.167,0.167,0.5,0.0,0.8200000000000001,-0.98,-0.151,,,7+,
60768,2023,04-06,D :,0,1.0,1,1,5,5,2,1,0,0,0,0,0,1,16,1.29,0.273,0.4,1.0,3.86,0.39,-0.45,-0.003,,,5,
60768,2023,04-08,L 5:7,0,1.0,1,1,7,4,2,0,0,0,2,0,0,1,27,2.1,0.333,0.5710000000000001,1.071,5.4,2.9,-0.45,-0.04,HLD,,2,
60768,2023,04-13,W 5:1,0,1.0,1,0,6,6,2,1,0,0,0,0,0,1,22,2.08,0.333,0.333,0.833,4.15,0.18,-0.45,0.008,,,5,
60768,2023,04-15,W 7:2,0,1.0,1,1,5,5,2,1,0,0,0,0,0,1,24,2.06,0.346,0.4,1.0,5.06,0.62,-0.45,-0.003,,,2,
60768,2023,04-16,L 2:14,0,2.0,1,1,9,8,2,1,0,0,1,0,0,1,34,1.91,0.324,0.333,0.708,4.91,0.0,0.11,0.0,,,1,
60768,2023,04-20,L 1:5,0,2.0,0,0,8,7,1,0,0,0,0,0,1,0,22,1.61,0.293,0.25,0.393,3.86,0.1,1.11,0.011,,,4,
60768,2023,04-23,W 7:6,1,2.0,0,0,9,9,2,0,0,0,0,0,0,3,32,1.5,0.28,0.222,0.444,3.18,0.88,1.11,0.099,55,,3,
60768,2023,04-28,L 4:6,0,2.0,0,0,7,7,2,1,0,0,0,0,0,0,21,1.43,0.281,0.286,0.714,2.7,0.8200000000000001,1.11,0.077,,,5,
60768,2023,05-04,W 10:3,0,1.0,0,0,4,3,0,0,0,0,1,0,0,1,16,1.4,0.267,0.25,0.25,2.51,0.04,0.56,0.003,,,6,
60768,2023,05-12,W 5:2,0,1.0,0,0,3,3,0,0,0,0,0,0,0,2,15,1.3,0.254,0.0,0.0,2.35,1.16,0.56,0.089,HLD,,7+,
60768,2023,05-14,D 3:3,0,1.2,0,0,6,6,1,1,0,0,0,0,0,1,20,1.24,0.246,0.167,0.5,2.12,0.71,1.13,0.067,,,2,
60768,2023,05-16,L 1:3,0,1.0,0,0,4,4,1,1,0,0,0,0,0,1,16,1.22,0.247,0.25,0.75,2.0,0.9,0.56,0.055,,,2,
60768,2023,05-20,D 1:1,1,3.2,0,0,13,12,1,0,0,0,1,0,0,2,58,1.11,0.224,0.154,0.237,1.66,1.1,1.6800000000000002,0.153,60,,4,
60768,2023,05-24,L 2:4,0,1.0,0,0,3,3,0,0,0,0,0,0,0,2,14,1.06,0.216,0.0,0.0,1.59,1.16,0.56,0.088,,,4,
60768,2023,05-26,L 0:11,0,2.0,1,1,8,8,2,2,0,0,0,0,0,0,28,1.05,0.219,0.25,0.75,1.82,0.02,0.11,-0.002,,,2,
60768,2023,05-30,W 7:1,0,1.0,0,0,4,4,0,0,0,0,0,0,0,2,24,1.01,0.21,0.0,0.0,1.75,0.16,0.56,0.006,,,4,
60768,2023,06-02,L 7:8,0,3.0,2,2,15,15,6,0,0,1,0,0,0,2,49,1.12,0.235,0.4,1.0,2.2,0.63,-0.34,-0.082,,,3,
60768,2023,06-06,L 1:4,0,0.2,0,0,2,1,0,0,0,0,0,0,0,0,6,1.09,0.233,0.0,0.0,2.15,0.8300000000000001,0.24,-0.006,,,4,
60768,2023,06-09,W 6:5,0,0.2,1,1,3,3,1,0,0,0,0,0,0,0,8,1.1,0.235,0.333,0.667,2.4,2.0,0.21,0.026,,,3,
60768,2023,06-11,L 7:13,0,1.0,0,0,5,3,1,0,0,0,1,0,0,1,19,1.13,0.238,0.5,0.833,2.32,0.5,0.56,0.018,,,2,
60768,2023,06-13,L 5:7,0,1.1,0,0,5,5,1,0,1,0,0,0,0,2,26,1.11,0.236,0.2,0.8,2.23,0.44,-0.19,-0.045,,,2,
60768,2023,06-16,D 2:2,0,2.1,0,0,9,5,0,0,0,0,2,0,0,2,33,1.1,0.227,0.286,0.286,2.08,1.43,0.94,0.049,,,3,
60768,2023,06-18,L 5:6,0,1.1,2,2,7,7,3,0,0,0,0,0,0,1,26,1.14,0.237,0.429,0.857,2.5,0.71,-0.86,-0.061,,,2,
67603,2023,04-23,L 7:9,1,2.2,3,3,14,11,3,2,0,1,3,0,0,1,66,2.25,0.273,0.429,1.156,10.13,0.77,-1.6800000000000002,-0.182,38,,7+,
67603,2023,05-06,L 1:2,0,1.0,0,0,4,4,1,1,0,0,0,0,0,0,6,1.91,0.267,0.25,0.75,7.36,0.84,0.56,0.052,,,7+,
67603,2023,05-07,L 6:7,0,1.0,0,0,4,4,1,0,0,0,0,0,0,0,17,1.71,0.263,0.25,0.5,5.79,1.78,0.56,0.08,HLD,,1,
67603,2023,05-09,L 4:5,0,0.1,0,0,2,1,0,0,0,0,1,0,0,0,7,1.8,0.25,0.5,0.5,5.4,2.73,-0.02,0.003,,,2,
69108,2023,04-12,W 12:8,0,1.0,0,0,3,3,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.9,0.045,,,7+,
69108,2023,04-14,W 13:4,0,1.1,3,0,8,6,1,0,0,0,2,0,0,1,37,1.29,0.111,0.375,0.542,0.0,0.05,-1.36,-0.002,,,2,
69108,2023,05-02,W 5:3,1,5.0,2,1,20,18,4,0,0,0,1,0,1,2,69,1.09,0.185,0.3,0.522,1.23,1.1,0.78,0.071,54,,7+,
69108,2023,05-12,D :,1,5.0,4,4,23,19,6,0,0,1,2,0,1,3,86,1.3,0.239,0.409,0.883,3.65,0.68,-1.23,-0.175,40,L,7+,
69108,2023,05-18,W 9:5,1,3.0,2,2,17,12,2,0,0,0,5,0,0,3,89,1.5,0.224,0.412,0.578,4.11,1.24,0.27,0.004,45,,6,
69108,2023,05-24,L 3:5,1,3.2,5,1,16,16,3,0,0,2,0,0,0,3,57,1.37,0.216,0.188,0.75,3.79,0.91,-2.9,-0.305,46,L,6,
69108,2023,06-04,L 1:3,1,2.0,2,2,9,8,3,0,0,0,1,0,0,1,42,1.43,0.232,0.444,0.8190000000000001,4.29,1.26,-0.89,-0.115,42,L,7+,
69108,2023,06-08,L 0:13,0,1.1,3,2,8,7,3,1,0,0,1,0,0,3,37,1.52,0.247,0.5,1.071,4.84,0.0,-1.91,0.0,,,4,
75421,2023,04-02,D :,0,1.1,0,0,4,4,0,0,0,0,0,0,0,1,15,0.0,0.0,0.0,0.0,0.0,1.03,0.81,0.109,,SV,7+,
75421,2023,04-04,D :,0,1.0,1,1,6,5,2,0,0,1,1,0,0,1,21,1.29,0.222,0.5,1.5,3.86,2.37,-0.45,0.074,,SV,2,
75421,2023,04-08,L 1:2,0,0.2,1,1,4,3,1,1,0,0,1,0,0,0,16,1.67,0.25,0.5,1.167,6.0,2.32,-0.79,-0.363,,L,4,
75421,2023,04-13,D :,0,1.2,1,1,7,7,2,2,0,0,0,0,0,3,24,1.5,0.263,0.286,0.857,5.79,1.71,-1.8,-0.422,BLSV,W,5,
75421,2023,04-14,D :,0,1.0,1,1,6,6,3,0,0,0,0,0,0,0,27,1.76,0.32,0.5,1.0,6.35,1.84,-0.45,0.033,,SV,1,
75421,2023,04-18,W 6:4,0,0.1,0,0,2,2,1,0,0,0,0,0,0,0,9,1.83,0.333,0.5,1.0,6.0,1.06,-0.66,0.016,,SV,4,
75421,2023,04-19,W 9:5,0,1.1,0,0,6,6,2,1,0,0,0,0,0,1,22,1.77,0.333,0.333,0.833,4.91,3.47,-0.19,-0.265,,,1,
75421,2023,04-21,L 4:5,0,0.2,0,0,3,2,0,0,0,0,1,0,0,1,14,1.75,0.314,0.333,0.333,4.5,4.0,1.47,0.237,HLD,,2,
75421,2023,04-23,L 3:5,0,1.1,1,1,6,6,2,0,0,1,0,0,0,1,19,1.71,0.317,0.333,1.167,4.82,0.47,-1.06,-0.129,,,2,
75421,2023,04-26,D :,0,0.2,0,0,3,1,0,0,0,0,2,0,0,0,17,1.8,0.31,0.667,0.667,4.5,2.34,0.3,0.063,HLD,,3,
75421,2023,05-03,D :,1,5.0,3,3,20,20,5,3,0,1,0,0,0,6,73,1.53,0.29,0.25,0.8,4.8,0.61,-0.23,-0.095,51,L,7,
75421,2023,05-16,D :,0,1.0,0,0,3,3,0,0,0,0,0,0,0,0,15,1.44,0.277,0.0,0.0,4.5,0.01,0.56,0.001,,,7+,
75421,2023,05-19,W 5:4,0,1.0,0,0,3,3,0,0,0,0,0,0,0,0,6,1.35,0.265,0.0,0.0,4.24,2.64,0.56,0.2,,SV,3,
75421,2023,05-21,W 2:1,0,2.0,0,0,8,5,0,0,0,0,2,0,1,0,32,1.32,0.247,0.375,0.375,3.79,3.93,1.11,0.337,,W,2,
75421,2023,05-25,L 3:4,0,2.0,1,1,9,7,2,1,0,0,1,0,0,1,25,1.33,0.25,0.375,0.804,3.86,3.47,0.11,-0.163,,,4,
75421,2023,05-28,D :,0,0.1,1,1,2,2,1,0,0,1,0,0,0,1,11,1.36,0.256,0.5,2.5,4.22,0.29,-2.53,0.004,,,3,
75421,2023,05-31,W 3:2,0,1.0,0,0,3,3,0,0,0,0,0,0,0,1,9,1.3,0.247,0.0,0.0,4.03,2.64,0.56,0.2,,SV,3,
75421,2023,06-02,W 8:7,0,1.1,1,1,6,5,2,0,0,1,0,0,0,0,26,1.31,0.256,0.4,1.4,4.18,4.38,0.02,0.213,,SV,2,
75421,2023,06-06,D :,0,1.0,0,0,4,4,1,0,0,0,0,0,0,1,16,1.3,0.255,0.25,0.5,4.01,0.75,0.56,0.033,,SV,4,
75421,2023,06-10,D :,0,0.2,0,0,4,4,2,0,0,0,0,0,0,1,11,1.34,0.265,0.5,1.0,3.91,1.41,-1.35,0.034,,SV,4,
75421,2023,06-11,D :,0,1.0,1,1,7,7,4,0,0,0,0,0,0,1,19,1.44,0.286,0.5710000000000001,1.143,4.1,3.77,-0.45,-0.2,BLSV,,1,
75421,2023,06-14,L 2:3,0,1.0,0,0,5,4,1,0,1,0,0,0,1,0,19,1.43,0.284,0.4,1.15,3.95,0.66,0.56,0.031,,,3,
75421,2023,06-16,L 6:7,0,0.1,2,1,3,2,2,1,0,0,0,0,0,0,7,1.48,0.297,1.0,2.5,4.23,2.66,-1.43,-0.286,,,2,
53233,2023,05-04,L 3:10,1,4.0,5,5,20,18,5,0,0,2,2,0,0,0,89,1.75,0.278,0.35,0.961,11.25,0.77,-1.8,-0.228,30,L,7+,
53233,2023,05-11,L 6:7,1,5.0,4,3,25,22,5,1,0,0,3,0,0,2,86,1.67,0.25,0.32,0.593,8.0,1.31,-0.72,-0.11,42,,7,
78148,2023,05-05,L 1:3,1,6.0,1,1,19,19,2,0,0,0,0,0,0,3,62,0.33,0.105,0.105,0.211,1.5,0.79,2.33,0.186,67,L,7+,
78148,2023,05-11,L 0:1,1,6.0,1,1,24,22,6,1,0,0,1,0,1,2,86,0.75,0.195,0.333,0.652,1.5,1.07,2.33,0.173,57,L,6,
78148,2023,05-17,L 6:9,1,4.0,6,6,19,17,5,4,0,1,2,0,0,1,68,1.0,0.224,0.368,1.074,4.5,0.7000000000000001,-3.78,-0.413,27,L,6,
78148,2023,05-23,W 3:1,1,6.0,0,0,21,19,3,0,0,0,1,1,0,3,69,0.91,0.208,0.2,0.358,3.27,1.2,3.33,0.355,68,W,6,
78148,2023,05-28,W 7:5,1,4.2,5,5,21,15,6,0,1,0,1,0,1,4,74,1.01,0.239,0.4,0.933,4.39,0.96,-1.57,-0.207,35,,5,
78148,2023,06-03,L 1:2,1,6.0,0,0,19,19,0,0,0,0,0,0,0,5,80,0.8300000000000001,0.198,0.0,0.0,3.58,0.94,3.33,0.382,77,,6,
78148,2023,06-09,L 2:3,1,6.0,2,2,21,21,3,0,0,1,0,0,0,2,72,0.78,0.189,0.143,0.429,3.49,0.89,1.33,0.078,60,,6,
78148,2023,06-15,L 4:8,1,4.0,5,5,18,16,5,0,1,1,1,0,0,1,74,0.84,0.203,0.333,0.958,4.22,0.77,-2.78,-0.293,32,L,6,
78148,2023,06-21,D :,1,7.0,0,0,25,24,6,1,0,0,0,0,0,4,77,0.85,0.209,0.25,0.542,3.62,1.28,3.89,0.443,69,,6,
64861,2023,05-10,W 5:3,1,4.0,3,3,17,14,5,1,0,0,2,0,0,1,65,1.75,0.357,0.438,0.866,6.75,1.2,-0.78,-0.121,39,,7+,
64861,2023,05-26,W 14:3,0,1.0,0,0,5,4,1,1,0,0,0,0,1,0,14,1.6,0.333,0.4,0.9,5.4,0.0,0.56,0.0,,,7+,
64861,2023,06-01,W 14:2,0,1.0,0,0,4,4,1,1,0,0,0,0,0,1,19,1.5,0.318,0.25,0.75,4.5,0.0,0.56,0.0,,,6,
64861,2023,06-09,L 2:5,0,1.0,0,0,4,4,1,0,0,0,0,0,0,2,19,1.43,0.308,0.25,0.5,3.86,0.11,0.56,0.006,,,7+,
64861,2023,06-10,L 0:7,0,2.0,1,1,9,8,2,0,0,0,1,0,0,2,42,1.44,0.294,0.333,0.583,4.0,0.02,0.11,-0.003,,,1,
53714,2023,05-11,W 4:0,1,4.0,0,0,14,13,2,0,0,0,1,0,0,1,53,0.75,0.154,0.214,0.368,0.0,1.14,2.22,0.205,58,,7+,
53714,2023,05-17,W 2:1,1,5.0,1,1,18,17,3,1,0,0,0,0,1,3,71,0.67,0.167,0.222,0.458,1.0,0.94,1.78,0.169,60,,6,
53714,2023,05-23,W 9:5,1,5.0,0,0,19,19,3,0,0,0,0,0,0,8,93,0.64,0.163,0.158,0.316,0.64,0.47,2.78,0.112,69,W,6,
53714,2023,05-30,W 7:1,1,6.0,1,1,23,22,6,0,0,0,1,0,0,5,89,0.8,0.197,0.304,0.577,0.9,1.28,2.33,0.227,60,W,7,
53714,2023,06-04,W 10:5,1,4.1,5,3,23,19,5,0,0,0,2,0,2,3,89,0.95,0.211,0.391,0.655,1.85,1.01,-2.88,-0.207,38,,5,
53714,2023,06-10,W 7:0,1,8.0,0,0,27,25,2,0,0,0,2,0,0,8,112,0.84,0.183,0.148,0.228,1.39,0.49,4.44,0.241,84,W,6,
53714,2023,06-16,D 2:2,1,5.1,2,2,25,23,10,3,0,0,0,0,0,2,94,0.98,0.225,0.435,1.0,1.67,0.97,0.36,-0.026,42,,6,
50449,2023,04-01,D :,0,1.0,0,0,5,4,1,0,0,0,1,0,0,1,21,2.0,0.25,0.4,0.65,0.0,0.32,0.16,0.007,,,7+,
50449,2023,04-07,L 2:7,0,2.0,2,2,12,10,4,0,0,0,2,0,0,1,49,2.67,0.357,0.5,0.9,6.0,0.16,-0.89,-0.039,,,6,
50449,2023,05-13,D :,1,3.0,4,4,16,13,5,4,0,0,3,0,0,1,58,2.67,0.37,0.5,1.192,9.0,1.19,-2.34,-0.281,31,L,7+,
50449,2023,05-17,D :,0,1.1,0,0,4,4,0,0,0,0,0,0,0,1,8,2.18,0.323,0.0,0.0,7.36,0.09,0.9,0.009,,,4,
50449,2023,05-19,W 5:4,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,6,2.32,0.323,1.0,0.0,7.36,1.06,-0.28,-0.046,,,2,
50449,2023,05-20,L 3:14,0,2.1,6,6,19,11,6,3,0,0,5,0,0,2,71,2.9,0.381,0.579,1.397,11.17,0.26,-5.78,-0.094,,,1,
52295,2023,05-17,W 9:6,1,1.0,3,3,9,6,3,1,0,0,3,0,0,0,34,6.0,0.5,0.667,1.333,27.0,1.4,-3.31,-0.314,32,,7+,
68501,2023,05-20,L 3:14,1,1.1,7,7,12,11,7,4,0,1,1,0,0,0,49,6.0,0.636,0.667,1.939,47.25,0.96,-5.46,-0.481,11,L,7+,
60263,2023,05-21,L 1:2,1,6.0,0,0,20,18,0,0,0,0,2,0,0,4,82,0.33,0.0,0.1,0.1,0.0,0.84,3.33,0.36,74,,7+,
60263,2023,05-27,L 0:5,1,6.0,3,2,25,20,2,0,0,0,3,0,0,2,106,0.58,0.053,0.217,0.317,1.5,1.0,0.33,-0.075,57,L,6,
60263,2023,06-04,W 3:1,1,6.0,1,0,22,20,2,0,0,0,1,0,1,3,81,0.56,0.069,0.182,0.282,1.0,1.04,2.31,0.175,68,W,7+,
60263,2023,06-10,W 7:0,1,7.0,0,0,25,23,2,1,0,0,2,0,0,9,99,0.56,0.074,0.16,0.29,0.72,0.59,3.89,0.178,80,W,6,
60263,2023,06-16,L 11:13,1,3.1,7,7,19,14,4,0,0,1,4,0,0,0,76,0.78,0.105,0.444,0.944,2.86,0.6900000000000001,-3.75,-0.352,20,,6,
74513,2023,05-23,W 7:5,1,5.0,4,4,21,21,7,0,1,0,0,0,0,4,70,1.4,0.333,0.333,0.762,7.2,1.0,-1.23,-0.164,41,W,7+,
74513,2023,06-06,W 4:1,1,5.1,1,1,22,20,5,1,0,0,2,0,0,3,88,1.35,0.293,0.318,0.618,4.35,1.1,2.03,0.18,55,W,7+,
74513,2023,06-13,W 11:4,1,6.0,0,0,20,18,3,1,0,0,1,0,1,2,73,1.1,0.254,0.25,0.472,2.76,0.63,3.33,0.195,67,W,7,
74513,2023,06-18,L 3:15,1,1.1,7,6,12,11,7,4,0,0,0,0,0,2,50,1.42,0.314,0.636,1.636,5.6,0.93,-5.62,-0.423,16,L,5,
53825,2023,05-24,W 5:3,1,5.0,3,3,22,18,5,0,0,1,4,1,0,2,91,1.8,0.278,0.409,0.854,5.4,0.99,-0.23,0.018,43,W,7+,
53825,2023,05-31,L 2:3,1,7.0,3,3,27,25,6,1,0,2,1,0,0,6,97,1.33,0.256,0.259,0.779,4.5,0.93,0.89,-0.028,58,L,7,
53825,2023,06-06,W 2:1,1,7.0,1,1,27,25,5,0,0,1,2,0,0,6,108,1.21,0.235,0.259,0.579,3.32,1.45,2.89,0.376,67,W,6,
53825,2023,06-13,W 8:1,1,7.0,0,0,23,23,3,0,0,0,0,0,0,7,99,1.0,0.209,0.13,0.261,2.42,0.77,3.89,0.382,78,W,7,
53825,2023,06-18,L 2:7,1,5.0,4,3,26,23,7,3,0,1,3,0,0,8,113,1.16,0.228,0.385,0.95,2.9,0.79,-1.23,-0.179,44,L,5,
66920,2023,05-16,W 5:3,0,4.0,0,0,15,13,3,2,0,0,1,0,0,4,56,1.0,0.231,0.286,0.67,0.0,1.25,2.48,0.186,,W,7+,
66920,2023,05-19,L 4:5,0,1.2,0,0,7,7,2,0,0,0,0,0,0,3,21,1.06,0.25,0.286,0.5710000000000001,0.0,0.4,1.53,0.045,,,3,
66920,2023,05-24,W 3:1,1,5.0,1,1,25,19,5,0,1,0,5,0,0,4,97,1.5,0.256,0.417,0.785,0.84,1.33,1.38,0.104,52,W,5,
66920,2023,06-02,W 9:2,0,6.0,2,2,23,22,5,2,0,1,1,0,0,4,78,1.32,0.246,0.261,0.715,1.62,1.12,0.64,-0.038,,W,7+,
66920,2023,06-08,D :,1,5.0,1,1,24,19,7,0,0,0,2,0,2,3,84,1.43,0.275,0.458,0.8270000000000001,1.66,1.18,1.78,0.16,50,W,6,
66920,2023,06-14,W 5:4,1,4.0,4,4,20,17,5,2,1,0,3,0,0,0,72,1.52,0.278,0.4,0.929,2.81,0.97,-1.18,-0.192,33,,6,
66920,2023,06-20,W 8:4,1,2.1,0,0,7,6,0,0,0,0,1,0,0,0,31,1.43,0.262,0.143,0.143,2.5700000000000003,0.79,1.37,0.118,56,,6,
53927,2023,05-30,W 5:0,1,6.0,0,0,22,20,2,1,0,0,1,0,1,9,98,0.5,0.1,0.182,0.332,0.0,0.76,3.33,0.261,76,W,7+,
53927,2023,06-06,D :,1,4.2,9,9,27,23,9,3,0,0,4,1,0,4,104,1.5,0.256,0.482,1.003,7.59,0.77,-6.57,-0.421,10,L,7,
53927,2023,06-11,W 8:4,1,5.2,4,3,25,21,3,0,0,1,4,0,0,7,109,1.41,0.219,0.28,0.5660000000000001,6.61,1.09,-0.92,-0.207,52,,5,
53927,2023,06-17,W 10:7,1,6.0,4,3,25,23,4,1,0,1,1,0,1,7,101,1.25,0.207,0.24,0.588,6.04,0.29,-0.67,0.112,56,W,6,
69839,2023,04-02,L 5:9,0,2.0,0,0,6,5,1,0,0,0,1,0,0,2,21,1.0,0.2,0.333,0.533,0.0,0.15,1.11,0.015,,,7+,
69839,2023,04-08,W 7:5,0,1.0,0,0,3,3,0,0,0,0,0,0,0,0,11,0.67,0.125,0.0,0.0,0.0,0.5700000000000001,0.56,0.043,,,6,
69839,2023,04-14,W 2:1,0,2.0,0,0,8,8,2,0,0,0,0,0,0,2,27,0.8,0.188,0.25,0.5,0.0,1.94,1.11,0.176,HLD,,6,
69839,2023,04-15,L 0:1,0,0.2,1,1,4,2,0,0,0,0,2,0,0,1,20,1.06,0.167,0.5,0.5,1.59,3.5,0.18,0.056,,L,1,
69839,2023,04-18,L 2:4,0,0.1,0,0,2,1,0,0,0,0,1,0,0,0,12,1.17,0.158,0.5,0.5,1.5,0.73,0.25,0.014,,,3,
69839,2023,04-20,W 8:5,0,0.0,2,2,3,1,1,0,0,0,2,0,0,0,14,1.67,0.2,1.0,2.0,4.5,1.9,-1.86,-0.234,,,2,
69839,2023,04-23,W 9:7,0,1.2,1,0,8,8,2,0,0,0,0,0,0,1,22,1.57,0.214,0.25,0.5,3.52,1.73,0.86,0.103,HLD,,3,
69839,2023,04-25,L 4:5,0,1.0,0,0,3,3,0,0,0,0,0,0,0,0,15,1.38,0.194,0.0,0.0,3.12,1.41,0.56,0.107,,,2,
69839,2023,04-26,W 5:3,0,1.0,0,0,4,4,1,1,0,0,0,0,0,0,13,1.34,0.2,0.25,0.75,2.79,1.62,0.56,0.081,HLD,,1,
69839,2023,04-29,W 10:4,0,1.0,2,2,7,5,2,0,0,0,2,0,0,3,34,1.59,0.225,0.5710000000000001,0.971,4.22,0.35,-1.45,-0.006,,,3,
69839,2023,05-02,L 4:11,0,1.2,1,1,7,7,2,0,0,1,0,0,0,2,24,1.54,0.234,0.286,1.0,4.38,0.3,-0.98,-0.099,,,3,
69839,2023,05-04,W 10:2,0,0.2,1,1,6,5,3,0,0,0,1,0,0,0,25,1.77,0.269,0.667,1.267,4.85,0.17,-1.26,-0.016,,,2,
69839,2023,05-07,W 7:6,0,2.0,0,0,8,7,1,0,0,0,1,0,0,1,34,1.67,0.254,0.25,0.393,4.2,3.75,1.11,0.337,,W,3,
69839,2023,05-10,W 5:3,0,1.0,0,0,4,4,1,0,0,0,0,0,0,1,17,1.63,0.254,0.25,0.5,3.94,1.88,0.56,0.075,,W,3,
69839,2023,05-14,D 3:3,0,1.0,0,0,4,3,0,0,0,0,1,0,0,1,20,1.59,0.242,0.25,0.25,3.71,1.94,0.16,0.056,,,4,
69839,2023,05-16,L 3:5,0,1.0,0,0,4,3,0,0,0,0,1,0,0,0,19,1.56,0.232,0.25,0.25,3.5,0.25,0.56,0.014,,,2,
69839,2023,05-19,L 5:7,0,1.0,0,0,3,3,0,0,0,0,0,0,0,3,16,1.47,0.222,0.0,0.0,3.32,0.16,0.56,0.012,,,3,
69839,2023,05-23,L 1:9,0,1.0,0,0,4,4,1,1,0,0,0,0,0,0,16,1.45,0.224,0.25,0.75,3.15,0.0,0.56,0.0,,,4,
69839,2023,05-25,L 3:8,0,3.0,0,0,11,10,2,0,0,0,0,0,0,3,40,1.35,0.221,0.2,0.4,2.74,0.51,1.67,0.085,,,2,
69839,2023,06-01,W 14:2,1,4.0,0,0,14,13,2,0,0,0,1,0,0,2,60,1.26,0.212,0.214,0.368,2.33,0.41,2.22,0.125,59,,7,
69839,2023,06-07,W 9:8,1,2.2,5,5,15,14,7,2,0,3,1,0,0,1,56,1.42,0.248,0.533,1.819,3.64,0.75,-3.68,-0.442,24,,6,
69839,2023,06-14,L 4:14,0,3.1,2,2,14,11,1,0,0,0,3,0,0,2,50,1.39,0.234,0.286,0.377,3.82,0.07,1.25,0.008,,,7,
69839,2023,06-18,L 2:7,0,2.0,3,1,11,9,4,1,0,0,0,0,0,1,41,1.43,0.248,0.4,0.956,3.86,0.14,-1.89,-0.061,,,4,
69068,2023,05-04,L 2:10,0,1.0,1,1,6,5,2,0,0,0,1,0,0,1,18,3.0,0.4,0.5,0.9,9.0,0.01,-0.45,0.0,,,7+,
69068,2023,05-07,L 2:6,0,3.0,0,0,11,11,2,0,0,0,0,0,0,2,40,1.25,0.25,0.182,0.364,2.25,0.1,1.67,0.014,,,3,
69068,2023,05-10,L 7:8,0,0.1,0,0,1,1,0,0,0,0,0,0,0,0,1,1.15,0.235,0.0,0.0,2.08,0.66,0.47,0.017,,,3,
69068,2023,05-11,L 1:4,0,1.2,0,0,8,8,3,1,0,0,0,0,0,3,27,1.33,0.28,0.375,0.875,1.5,0.36,1.13,0.027,,,1,
69068,2023,05-13,L 0:5,0,1.2,0,0,8,6,1,1,0,0,1,0,1,1,27,1.3,0.258,0.375,0.708,1.17,0.16,0.5700000000000001,0.009,,,2,
69068,2023,05-16,W 12:7,0,0.1,1,1,2,2,1,0,0,1,0,0,0,1,10,1.38,0.273,0.5,2.5,2.25,0.47,-0.74,-0.007,,,3,
69068,2023,05-17,L 3:7,0,0.1,0,0,1,1,0,0,0,0,0,0,0,0,4,1.32,0.265,0.0,0.0,2.16,0.09,0.47,0.002,,,1,
69068,2023,05-19,W 6:1,0,2.0,0,0,5,5,0,0,0,0,0,0,0,1,19,1.06,0.231,0.0,0.0,1.74,0.25,1.51,0.045,,,2,
69068,2023,05-20,L 0:6,0,1.0,0,0,4,3,0,0,0,0,0,0,1,0,15,0.97,0.214,0.25,0.25,1.59,0.01,0.56,0.001,,,1,
69068,2023,05-28,D :,0,3.2,0,0,14,13,2,0,0,0,1,0,0,5,55,0.93,0.2,0.214,0.368,1.2,0.07,1.39,-0.003,,,7+,
69068,2023,06-04,W 5:2,1,2.0,2,2,9,9,3,0,0,1,0,0,0,2,44,1.0,0.219,0.333,1.0,2.12,0.75,-0.89,-0.115,44,,7,
69068,2023,06-08,W 7:6,0,1.0,0,0,3,3,0,0,0,0,0,0,0,0,9,0.94,0.209,0.0,0.0,2.0,1.41,0.56,0.107,,,4,
69068,2023,06-10,L 2:5,1,5.0,5,5,26,24,9,1,0,1,2,0,0,3,87,1.22,0.253,0.423,0.965,3.52,0.79,-2.23,-0.292,30,L,2,
69068,2023,06-14,W 14:4,0,2.0,1,1,9,8,2,0,0,1,1,0,0,2,39,1.24,0.253,0.333,0.958,3.6,0.03,0.11,0.002,,,4,
69068,2023,06-21,W 8:2,0,1.0,1,0,6,6,2,0,0,0,0,0,0,0,23,1.27,0.257,0.333,0.667,3.46,0.02,-0.45,0.001,,,7,
68249,2023,04-08,L 6:7,0,0.0,0,0,3,1,1,0,0,0,2,0,0,0,13,99.99,1.0,1.0,2.0,0.0,4.29,-2.08,-0.365,,,7+,
68249,2023,04-13,L 2:9,0,1.1,2,2,9,6,2,0,0,0,2,0,1,0,34,5.25,0.429,0.556,0.889,13.5,0.03,-2.19,-0.008,,,5,
68249,2023,06-07,W 6:3,1,2.0,2,2,10,9,3,2,0,0,1,0,0,2,47,3.3,0.375,0.4,0.956,10.8,0.92,-0.89,-0.115,43,,7+,
68249,2023,06-21,L 1:3,0,1.0,1,1,6,6,3,2,0,0,0,0,0,0,18,3.23,0.409,0.5,1.333,10.38,0.26,-0.45,-0.033,,,7+,
61365,2023,04-06,D :,0,3.0,0,0,10,10,1,0,0,0,0,0,0,5,33,0.33,0.1,0.1,0.2,0.0,0.15,1.67,0.028,,,7+,
61365,2023,04-14,D :,0,1.0,0,0,5,4,1,0,0,0,1,0,0,2,26,0.75,0.143,0.4,0.65,0.0,4.05,1.05,0.168,HLD,,7+,
